RAW_WORD,NORMALIZED_WORD,FREQUENCY,RANK,MEANING_ID,WORD_TYPE,IS_KRAMA
clurut,CLURUT,8,1651,sejenis tikus kecil dengan bau tak sedap,Kata Benda,
lingsa,LINGSA,8,1652,telur kutu kepala orang,,
uwang,UWANG,8,1653,rahang bawah,Kata Benda,
wedhar,WEDHAR,8,1654,"urai, bahas",Kata Kerja,
mlajar,MLAJAR,8,1655,(k) lari,,
napuk,NAPUK,8,1656,"memukul mulut dengan telapak tangan, menampar",Kata Kerja,
cepeng,CEPENG,8,1657,pegang,Kata Kerja,
wèt,WET,8,1658,hukum,,
warèng,WARENG,8,1659,keturunan ke-5,,
uwos,UWOS,8,1660,cuci,Kata Kerja,
wréda,WREDA,8,1661,tua,,
dadar,DADAR,7,1662,makanan/telor digoreng melebar tipis,Kata Benda,
bantat,BANTAT,7,1663,"keras (untuk kue misalnya apem, yang kurang bagus memasaknya)",Kata Sifat,
cepak-cepak,CEPAK-CEPAK,7,1664,siap-siap,Kata Kerja,
jlèntrèh,JLENTREH,7,1665,jelaskan,,
kemaki,KEMAKI,7,1666,belagu [laki-laki,,
gemang,GEMANG,7,1667,tidak mau,Kata Kerja,
ngincer,NGINCER,7,1668,mengincar,Kata Kerja,
mlorok,MLOROK,7,1669,tidak berkedip,,
gempur,GEMPUR,7,1670,serang,,
bluluk,BLULUK,7,1671,buah kelapa yang masih sebesar telur; kelapa yang mulai tumbuh menjadi cengkir,Kata Benda,
téplok,TEPLOK,7,1672,"lampu tempel, menempel (untuk sejenis larutan misalnya semen atau bedak)",,
glagepan,GLAGEPAN,7,1673,"tidak lancar berbicara, tidak bisa bernafas karena tenggelam dalam air",,
anggak,ANGGAK,7,1674,sombong,Kata Sifat,
nedhi,NEDHI,7,1675,minta / meminta,Kata Kerja,Krama
gugu,GUGU,7,1676,percaya,Kata Kerja,
daya-daya,DAYA-DAYA,7,1677,bersegera,Kata Keadaan,
klebon,KLEBON,7,1678,kemasukan,,
nyiprat,NYIPRAT,7,1679,memercik,,
lungset,LUNGSET,7,1680,"tidak rapi, berkerut (tentang pakaian)",Kata Sifat,
gawang-gawang,GAWANG-GAWANG,7,1681,terbayang,Kata Kerja,
bendho,BENDHO,7,1682,alat pemotong (sejenis celurit),Kata Benda,
cangklong,CANGKLONG,7,1683,pipa,Kata Benda,
cempé,CEMPE,7,1684,anak kambing,,
wisik,WISIK,7,1685,"bisikan, wahyu",Kata Benda,
badheg,BADHEG,7,1686,bau busuk,Kata Sifat,
buthak,BUTHAK,7,1687,botak,Kata Sifat,
asmarandana,ASMARANDANA,7,1688,nama metrum macapat,Kata Benda,
anda,ANDA,7,1689,tangga,Kata Benda,
mèlih,MELIH,7,1690,lagi,,
antu,ANTU,7,1691,tunggu,Kata Kerja,
warangka,WARANGKA,7,1692,"kerangka, sarung keris",Kata Benda,
abar,ABAR,7,1693,menguap (zat cair),Kata Kerja,
ampo,AMPO,7,1694,nama jajanan terbuat dari tanah jenis tertentu,Kata Benda,
entup,ENTUP,7,1695,sengat,Kata Benda,
anyang,ANYANG,7,1696,tawar (harga,Kata Kerja,
cundrik,CUNDRIK,7,1697,"keris kecil; sejenis pisau kecil, biasanya untuk senjata wanita jaman dulu",Kata Benda,
janggel,JANGGEL,7,1698,tongkol jagung,Kata Benda,
benjut,BENJUT,7,1699,"memar, menjadi empuk karena tekanan/hantaman",Kata Sifat,
brongsong,BRONGSONG,7,1700,membungkus buah-buahan di pohonnya supaya tidak diserang ulat,Kata Kerja,
bureng,BURENG,7,1701,tidak jelas terlihat,Kata Sifat,
dungkap,DUNGKAP,7,1702,hampir,,
jangkung,JANGKUNG,7,1703,"tinggi (untuk orang), kawal, dilindungi",,
énthong,ENTHONG,7,1704,sendok nasi,,
énggar,ENGGAR,7,1705,hibur,,
glathik,GLATHIK,7,1706,burung gelatik,Kata Benda,
mustaka,MUSTAKA,7,1707,kepala,,
gapit,GAPIT,7,1708,penjepit,,
gemuk,GEMUK,7,1709,lemak; pelumas,Kata Benda,
gurah,GURAH,7,1710,nama tanaman,Kata Benda,
paidon,PAIDON,7,1711,"hinaan, cercaan",Kata Benda,
ipat-ipat,IPAT-IPAT,7,1712,sumpah,,
kekep,KEKEP,7,1713,alat untuk memasak,,
slilit,SLILIT,7,1714,kotoran dari sisa makanan yang nyangkut diantara gigi,,
luruh,LURUH,7,1715,"jatuh, rontok",Kata Sifat,
mènclok,MENCLOK,7,1716,hinggap,,
péthét,PETHET,7,1717,petik,,
pethit,PETHIT,7,1718,ekor,Kata Benda,
undha,UNDHA,7,1719,terbangkan (untuk layang-layang,Kata Kerja,
rengkuh,RENGKUH,7,1720,anggap,,
ciblon,CIBLON,7,1721,"bermain air, variasi dalam menabuh gamelan Jawa",,
dhagelan,DHAGELAN,7,1722,lawak,Kata Benda,
cemani,CEMANI,7,1723,hitam,Kata Sifat,
muntap,MUNTAP,7,1724,marah,,
dhamel,DHAMEL,7,1725,pakai (kramanya nganggo),,
kampul-kampul,KAMPUL-KAMPUL,6,1726,mengambang,,
dami,DAMI,6,1727,jerami nangka,Kata Benda,
éyup,EYUP,6,1728,terlindung dari sinar matahari atau hujan,,
dipaido,DIPAIDO,6,1729,"dihina, dicerca",Kata Kerja,
maléh,MALEH,6,1730,berubah; lagi,,
camilan,CAMILAN,6,1731,makanan kecil,,
bebet,BEBET,6,1732,"jarik, kain (batik)",,
cekikik,CEKIKIK,6,1733,tertawa tertahan,,
gaduk,GADUK,6,1734,mampu menggapai (sesuatu di tempat yang tinggi),,
babal,BABAL,6,1735,"putik buah nangka, buah nangka yang masih bayi",Kata Benda,
kroncalan,KRONCALAN,6,1736,blingsatan,,
cotho,COTHO,6,1737,repot karena ditinggalkan; kehilangan andalan,Kata Sifat,
bléncong,BLENCONG,6,1738,"lampu minyak untuk penerangan dalam pagelaran wayang kulit; lampu obor dengan bahan bakar minyak goreng untuk penerangan pada pertunjukan wayang kulit, sebagai simbol matahari",,
ambung,AMBUNG,6,1739,cium,Kata Kerja,
bacem,BACEM,6,1740,peram; dimasak dengan bumbu tertentu; makan yang diasamkan,Kata Kerja,
cathet,CATHET,6,1741,catat,Kata Kerja,
bayèn,BAYEN,6,1742,melahirkan,,
ngowoh,NGOWOH,6,1743,melongo,Kata Kerja,
pange,PANGE,6,1744,"dahannya, rantingnya",,
growah,GROWAH,6,1745,tidak utuh (misalnya gerhana),,
bandan,BANDAN,6,1746,tawanan,Kata Benda,
rekadaya,REKADAYA,6,1747,tipu muslihat,,
nglindur,NGLINDUR,6,1748,mengigau waktu tidur,Kata Kerja,
gemes,GEMES,6,1749,gemas,Kata Kerja,
amping-amping,AMPING-AMPING,6,1750,berlindung di balik sesuatu,Kata Kerja,
nglanggati,NGLANGGATI,6,1751,melayani,,
mlorot,MLOROT,6,1752,turun,,
klisikan,KLISIKAN,6,1753,tidak bisa tidur karena gelisah,,
blatèr,BLATER,6,1754,ramah; mudah bergaul,,
dandos,DANDOS,6,1755,perbaiki,Kata Kerja,
tumplek,TUMPLEK,6,1756,tumplak,,
bramantya,BRAMANTYA,6,1757,kemarahan,Kata Benda,
bapang,BAPANG,6,1758,"parit, genangan air",Kata Benda,
wadal,WADAL,6,1759,tumbal,Kata Benda,
ampak-ampak,AMPAK-AMPAK,6,1760,kepulan debu,Kata Benda,
adhang,ADHANG,6,1761,menunggu di tempat yang akan dilewati,Kata Kerja,
gudir,GUDIR,6,1762,agar-agar,Kata Benda,
akil,AKIL,6,1763,dewasa,Kata Sifat,
aling,ALING,6,1764,halang,Kata Kerja,
anta,ANTA,6,1765,tawar,Kata Kerja,
anthuk,ANTHUK,6,1766,angguk,Kata Kerja,
wawas,WAWAS,6,1767,"pikir, timbang",Kata Kerja,
awur,AWUR,6,1768,asal-asalan,Kata Kerja,
balak,BALAK,6,1769,kesialan,Kata Benda,
banon,BANON,6,1770,batu bata,Kata Benda,
bathari,BATHARI,6,1771,sebutan untuk dewi,Kata Sandang,
bendhel,BENDHEL,6,1772,ikatan,Kata Benda,
brèwok,BREWOK,6,1773,"jambang, brewok",,
coro,CORO,6,1774,kecoa,Kata Benda,
blandhong,BLANDHONG,6,1775,penebang/pedagang kayu,,
blirik,BLIRIK,6,1776,bergaris-garis; berbintik kecil (misal panci dan ayam),Kata Sifat,
bubul,BUBUL,6,1777,semacam bisul di telapak kaki,Kata Benda,
bujel,BUJEL,6,1778,tumpul,Kata Sifat,
jaratan,JARATAN,6,1779,kuburan,Kata Benda,
cethik,CETHIK,6,1780,menyalakan (api,Kata Kerja,
bolot,BOLOT,6,1781,daki,Kata Benda,
brongkos,BRONGKOS,6,1782,nama masakan dengan bumbu utama kluwak,Kata Benda,
mleruk,MLERUK,6,1783,cemberut,,
drèngès,DRENGES,6,1784,bunga sirih,,
jamban,JAMBAN,6,1785,peturasan; kamar mandi; toilet,Kata Benda,
dhidhis,DHIDHIS,6,1786,mencari kutu di kepala sendiri,Kata Kerja,
dhèmpèt,DHEMPET,6,1787,melekat/rapat,,
emplok,EMPLOK,6,1788,memasukkan ke mulut,Kata Kerja,
epang,EPANG,6,1789,dahan,Kata Benda,
galar,GALAR,6,1790,batang bambu; alas kasur,Kata Benda,
gambyong,GAMBYONG,6,1791,nama tarian untuk menyambut tamu,Kata Benda,
gandarwa,GANDARWA,6,1792,hantu besar hitam,Kata Benda,
yaksa,YAKSA,6,1793,raksasa,Kata Benda,
gandhen,GANDHEN,6,1794,palu /martil,Kata Benda,
ombyok,OMBYOK,6,1795,"ikatan besar (untuk sayuran, buah- buahan, dsb.",Kata Bilangan,
gembor,GEMBOR,6,1796,alat untuk menyiram tanaman,Kata Benda,
getak,GETAK,6,1797,hardik,Kata Kerja,
gugah,GUGAH,6,1798,bangunkan,Kata Kerja,
gombak,GOMBAK,6,1799,surai kuda,Kata Benda,
clekit,CLEKIT,6,1800,perasaan sakit seperti dicubit atau digigit semut,Kata Benda,
kethak,KETHAK,6,1801,jitak,,
cingkrang,CINGKRANG,6,1802,sudah pendek (tentang pakaian),Kata Sifat,
kuncara,KUNCARA,6,1803,terkenal,,
untal,UNTAL,6,1804,telan ; makan tanpa menguyah,Kata Kerja,
larung,LARUNG,6,1805,hanyut,,
cungkup,CUNGKUP,6,1806,atap makam; atap pelindung batu nisan,Kata Benda,
lodhong,LODHONG,6,1807,toples,,
nyambel,NYAMBEL,6,1808,membuat sambel,,
cecep,CECEP,6,1809,hisap,,
cukil,CUKIL,6,1810,"congkel, cungkil",Kata Kerja,
cawis,CAWIS,6,1811,"sedia, saji",Kata Kerja,
cemèt,CEMET,6,1812,"gepeng, pipih karena tertimpa/tertekan beban berat",,
ceplus,CEPLUS,6,1813,gigit (untuk cabai,Kata Kerja,
cerek,CEREK,6,1814,"tanda bunyi ""re"" pada aksara Jawa",Kata Benda,
cuthik,CUTHIK,6,1815,"tongkat penunjuk, potongan dahan",Kata Benda,
ogak,OGAK,6,1816,goyang (untuk gigi,Kata Sifat,
uceng,UCENG,6,1817,jenis ikan sungai,Kata Benda,
pajeng,PAJENG,6,1818,laku,Kata Kerja,Krama
wentis,WENTIS,6,1819,betis,Kata Benda,
sangit,SANGIT,6,1820,bau agak gosong saat menanak nasi,,
cekot,CEKOT,6,1821,ngilu,,
wajik,WAJIK,6,1822,"kue yang terbuat dari beras ketan, gula merah, dan kelapa, kue wajik",Kata Sifat,
demèk,DEMEK,5,1823,"pegang, sentuh",,
kandang,KANDANG,5,1824,kandang / sarang / sangkar,Kata Benda,
ingon-ingon,INGON-INGON,5,1825,hewan peliharaan,Kata Benda,
banci,BANCI,5,1826,nama salah satu alat tukang kayu,Kata Benda,
gropyok,GROPYOK,5,1827,ditangkap berramai-ramai,,
kodok,KODOK,5,1828,katak,,
burik,BURIK,5,1829,bopeng,Kata Sifat,
lusuh,LUSUH,5,1830,tidak rapi,Kata Sifat,
gemblung,GEMBLUNG,5,1831,"tidak normal pikirannya, gila",Kata Sifat,
mbungahi,MBUNGAHI,5,1832,gembira berlebihan,,
misuh,MISUH,5,1833,mengumpat,,
idhep-idhep,IDHEP-IDHEP,5,1834,sekalian; hitung-hitung,Kata Sambung,
nyucuk,NYUCUK,5,1835,mematuk,Kata Kerja,
bamban,BAMBAN,5,1836,permulaan pekerjaan,,
pelo,PELO,5,1837,cedal,,
glangsaran,GLANGSARAN,5,1838,jatuh terkapar,Kata Keadaan,
cengèngèsan,CENGENGESAN,5,1839,sikap tidak serius dan melecehkan,,
rukuh,RUKUH,5,1840,Mukena,,
sewengi,SEWENGI,5,1841,semalam,Kata Keadaan,
umik-umik,UMIK-UMIK,5,1842,komat-kamit,Kata Kerja,
wandu,WANDU,5,1843,banci,Kata Sifat,
antawacana,ANTAWACANA,5,1844,"Penggambaran sinopsis cerita, adegan, tokoh pagelaran wayang yang disampaikan oleh dalang dengan cara dilagukan",Kata Benda,
umyek,UMYEK,5,1845,sibuk sendiri,Kata Kerja,
cumplung,CUMPLUNG,5,1846,"tengkorak, kelapa muda yang rontok karena gagal tumbuh, berlubang",Kata Benda,
gapyuk,GAPYUK,5,1847,tidak sengaja bertemu berhadapan / memeluk dari belakang,Kata Keadaan,
bajul,BAJUL,5,1848,buaya,Kata Benda,
baskom,BASKOM,5,1849,"tempat air, wadah berbentuk mangkuk yang lebih kecil dari bak tetapi lebih besar dari mangkuk",,
cawik,CAWIK,5,1850,cebok,Kata Kerja,
pesing,PESING,5,1851,bau urine,Kata Sifat,
lèsehan,LESEHAN,5,1852,lesehan,,
blalak-blalak,BLALAK-BLALAK,5,1853,membeliak; besar (untuk mata),Kata Sifat,
besmi,BESMI,5,1854,bakar,Kata Kerja,
ambèr,AMBER,5,1855,meluap (air),,
ambar,AMBAR,5,1856,tersebar (untuk bau harum),Kata Kerja,
ambet,AMBET,5,1857,bau,Kata Benda,Krama
antop,ANTOP,5,1858,bersendawa,Kata Kerja,
blondho,BLONDHO,5,1859,endapan yang dihasilkan dalam pembuatan minyak kelapa,Kata Benda,
orak-arik,ORAK-ARIK,5,1860,masakan dari telur,Kata Benda,
awut,AWUT,5,1861,membuat berantakan,Kata Kerja,
babut,BABUT,5,1862,permadani,Kata Benda,
cangak,CANGAK,5,1863,sejenis burung,,
bandayuda,BANDAYUDA,5,1864,berperang,Kata Kerja,
béka,BEKA,5,1865,meronta,,
bekasakan,BEKASAKAN,5,1866,hantu hutan,Kata Benda,
bentus,BENTUS,5,1867,"tumbur, terantuk",,
bengkak,BENGKAK,5,1868,"ikatan, seikat",,
besèt,BESET,5,1869,sayat,,
bintul,BINTUL,5,1870,bentol kecil kemerahan pada kulit,,
bulak,BULAK,5,1871,daerah terbuka/padang,Kata Benda,
bundhel,BUNDHEL,5,1872,ujungnya membulat,Kata Sifat,
bungur,BUNGUR,5,1873,nama tanaman,Kata Benda,
brindhil,BRINDHIL,5,1874,habis jarena dicabuti,Kata Sifat,
rumat,RUMAT,5,1875,pelihara,,
jambul,JAMBUL,5,1876,jambul; sisiran rambut dengan model yang di atas kening dinaikkan,Kata Benda,
jarang,JARANG,5,1877,air panas,Kata Benda,
jawil,JAWIL,5,1878,senggol,Kata Kerja,
jengking,JENGKING,5,1879,tungging,Kata Kerja,
dhongkol,DHONGKOL,5,1880,mantan pejabat,Kata Benda,
eluk,ELUK,5,1881,tekuk,Kata Kerja,
enyang,ENYANG,5,1882,tawar (harga,Kata Kerja,
gampèng,GAMPENG,5,1883,tebing,,
klilipen,KLILIPEN,5,1884,mata kemasukan benda/kotoran mengakibatkan sakit/pedas,,
geseng,GESENG,5,1885,hitam,Kata Sifat,
glenik,GLENIK,5,1886,bujuk,Kata Kerja,
ugung,UGUNG,5,1887,belum,,
sepat,SEPAT,5,1888,sejenis ikan,,
gringgingen,GRINGGINGEN,5,1889,kesemutan,Kata Sifat,
himawan,HIMAWAN,5,1890,gunung,Kata Benda,
klethak,KLETHAK,5,1891,gigit,,
resek,RESEK,5,1892,sampah,,
lamat,LAMAT,5,1893,"isyarat, tidak terlalu jelas, sayup-sayup",,
limit,LIMIT,5,1894,licin,,
untir,UNTIR,5,1895,pelintir,Kata Kerja,
murus,MURUS,5,1896,"mencret, diare",,
rudatin,RUDATIN,5,1897,"sedih, susah",,
rampal,RAMPAL,5,1898,lepas dari tempatnya (gigi),,
cicil,CICIL,5,1899,angsur; cicil,Kata Kerja,
candhak,CANDHAK,5,1900,pegang,,
cathèk,CATHEK,5,1901,gigit (anjing,,
nyemak,NYEMAK,5,1902,"menyimak, mengikuti, mencermati",,
cengkar,CENGKAR,5,1903,tidak subur (untuk tanah),,
curek,CUREK,5,1904,kotoran telinga,Kata Benda,
udi,UDI,5,1905,ajar; pelajari,Kata Kerja,
ujub,UJUB,5,1906,laksanakan,Kata Kerja,
oyak,OYAK,5,1907,kejar / buru,,
slintru,SLINTRU,5,1908,penyekat ruangan yang bisa di pindah dan di lipat seperti pintu,,
sedhah,SEDHAH,5,1909,daun sirih,,Krama
tengu,TENGU,5,1910,tungau,Kata Benda,
clingus,CLINGUS,5,1911,"pemalu, tidak percaya diri",Kata Sifat,
cantheng,CANTHENG,5,1912,"radang di jari, umumnya di ibu jari kaki akibat tertusuk kuku",Kata Benda,
caraka,CARAKA,5,1913,utusan,Kata Benda,
craki,CRAKI,5,1914,pelit,Kata Sifat,
kendo,KENDO,5,1915,longgar/kurang kuat/rapat,,
dandan-dandan,DANDAN-DANDAN,5,1916,memperbaiki bangunan (rumah dsb.),Kata Kerja,
pisuh,PISUH,4,1917,umpat,,
bengèk,BENGEK,4,1918,asma,,
noto,NOTO,4,1919,raja,Kata Sifat,Krama
gojek,GOJEK,4,1920,bercanda / bergurau,,
mingsek-mingsek,MINGSEK-MINGSEK,4,1921,tersedu-sedu,,
awis-awis,AWIS-AWIS,4,1922,jarang,Kata Sifat,
semrawut,SEMRAWUT,4,1923,kacau,,
tengik,TENGIK,4,1924,bau tak sedap dari makanan yang telah kedaluarsa,Kata Sifat,
jethungan,JETHUNGAN,4,1925,petak umpet,Kata Kerja,
jempalik,JEMPALIK,4,1926,terguling ke arah berlawanan,Kata Kerja,
ular-ular,ULAR-ULAR,4,1927,petuah,Kata Benda,
capil,CAPIL,4,1928,"topi petani, bentuknya bulat berujung runcing",Kata Benda,
murup,MURUP,4,1929,menyala,Kata Sifat,
semrinthil,SEMRINTHIL,4,1930,ikut dengan senang hati/antusias,,
mruntus,MRUNTUS,4,1931,berkeringat banyak / peluh bercucuran,,
candhet,CANDHET,4,1932,cegah,,Krama
cemplon,CEMPLON,4,1933,"makanan bulat-lonjong, dari singkong diparut, digoreng",,
gobang,GOBANG,4,1934,uang logam,Kata Benda,
dhingkluk,DHINGKLUK,4,1935,tunduk/menghadap ke bawah,Kata Kerja,
tebas,TEBAS,4,1936,borong; potong,Kata Kerja,
agul-agul,AGUL-AGUL,4,1937,andalan; jagoan,Kata Benda,
andheng-andheng,ANDHENG-ANDHENG,4,1938,tahi lalat,Kata Benda,
antem,ANTEM,4,1939,pukul/hantam,Kata Kerja,
anyir,ANYIR,4,1940,amis,Kata Sifat,
anggas,ANGGAS,4,1941,rontok (pada daun),Kata Sifat,
awang,AWANG,4,1942,berhitung tanpa alat bantu,Kata Kerja,
bebayu,BEBAYU,4,1943,otot,Kata Benda,
cèkèr,CEKER,4,1944,kaki unggas; ceker,,
bangir,BANGIR,4,1945,mancung,Kata Sifat,
barep,BAREP,4,1946,sulung,Kata Sifat,
bacut,BACUT,4,1947,"lanjut, masuk",Kata Kerja,
bèsèr,BESER,4,1948,sebentar-sebentar kencing,,
bedhidhing,BEDHIDHING,4,1949,udara dingin di musim kemarau; sensasi merinding ketika berada di ketinggian,Kata Benda,
benthik,BENTHIK,4,1950,"bentur, bertengkar, berselisih",,
buthuk,BUTHUK,4,1951,membusuk (untuk ikan),Kata Sifat,
becus,BECUS,4,1952,mampu,Kata Sifat,
besaran,BESARAN,4,1953,Idul Adha,Kata Benda,
binggel,BINGGEL,4,1954,gelang kaki,Kata Benda,
blèdru,BLEDRU,4,1955,salah pilih/tertukar karena mirip,,
pongge,PONGGE,4,1956,biji durian,Kata Benda,
bujana,BUJANA,4,1957,hidangan,Kata Benda,
budhug,BUDHUG,4,1958,penyakit kulit,,
bungkik,BUNGKIK,4,1959,kerdil,Kata Sifat,
telukan,TELUKAN,4,1960,jajahan,Kata Benda,
dulit,DULIT,4,1961,colek,Kata Kerja,
dustha,DUSTHA,4,1962,curi,Kata Kerja,
jawat,JAWAT,4,1963,"ganggu, godha (antara pria dan wanita)",Kata Kerja,
jabel,JABEL,4,1964,cabut kembali,Kata Kerja,
nyaplok,NYAPLOK,4,1965,menelan,,
jambak,JAMBAK,4,1966,menarik rambut,Kata Kerja,
mbathi,MBATHI,4,1967,memperoleh keuntungan (konotasi negatif),,
jegog,JEGOG,4,1968,salak (anjing),Kata Kerja,
jelih,JELIH,4,1969,teriak,Kata Kerja,
jeram,JERAM,4,1970,jeruk,Kata Benda,
jojoh,JOJOH,4,1971,"cucuk dengan benda tajam, tusuk",Kata Kerja,
dhompol,DHOMPOL,4,1972,untaian dalam 1 tangkai (untuk buah,Kata Bilangan,
rungkat,RUNGKAT,4,1973,pohon yang roboh dengan akarnya terangkat keluar dari tanah,,
gemblak,GEMBLAK,4,1974,anak lelaki yang dijadikan kekasih seorang lelaki,Kata Benda,
glindhing,GLINDHING,4,1975,menggelinding; bergulir,Kata Kerja,
gutuk,GUTUK,4,1976,"sesuai, impas",,
giles,GILES,4,1977,gilas,,
glandhang,GLANDHANG,4,1978,menarik dengan paksa,,
glondhang,GLONDHANG,4,1979,"suara tong kosong, kosong",,
guyang,GUYANG,4,1980,mandi (biasanya untuk ternak),,
grudug,GRUDUG,4,1981,pergi/datang dalam jumlah besar; datang berramai-ramai,Kata Kerja,
gondhong,GONDHONG,4,1982,bengkak pada leher,Kata Benda,
gombong,GOMBONG,4,1983,"nama sebuah kota di Jawa Tengah, besar tapi kurang berisi",,
gothot,GOTHOT,4,1984,berotot,Kata Sifat,
gowang,GOWANG,4,1985,"berlubang pada tepi (gigi, pisau",Kata Sifat,
grèsèk,GRESEK,4,1986,mencari di antara sisa-sisa,,
ijir,IJIR,4,1987,berhitung,Kata Kerja,
isep,ISEP,4,1988,hisap,Kata Kerja,
buyuten,BUYUTEN,4,1989,bagian tubuhnya bergerak-gerak tidak terkendali karena ketuaan,Kata Sifat,
kampleng,KAMPLENG,4,1990,pukul / tEmpeleng,,
rucuh,RUCUH,4,1991,kelapa muda yang dikerok di campur airnya dan ditambah gula Jawa,,
tungka,TUNGKA,4,1992,"bersamaan, menyusul",,
cakot,CAKOT,4,1993,gigit,Kata Kerja,
ciprat,CIPRAT,4,1994,percik,,
cocot,COCOT,4,1995,mulut (kasar),Kata Benda,
cupar,CUPAR,4,1996,pelit,Kata Sifat,
klébat,KLEBAT,4,1997,sekilas,,
klilip,KLILIP,4,1998,kelilipan,,
kloyongan,KLOYONGAN,4,1999,pergi tak tentu arah,,
kura,KURA,4,2000,kura-kura,Kata Benda,
ompol,OMPOL,4,2001,air kencing yang dikeluarkan dalam tidur,Kata Benda,
untab,UNTAB,4,2002,temani saat-saat keberangkatan,Kata Kerja,
cikrak,CIKRAK,4,2003,serokan sampah dari anyaman bambu,Kata Benda,
mlémbang,MLEMBANG,4,2004,berpindah dari saru pohon ke pohon yang lain tanpa turun dari pohon,,
paido,PAIDO,4,2005,"hina, cerca",,
mangkrak,MANGKRAK,4,2006,terbengkalai,Kata Sifat,
mrutu,MRUTU,4,2007,serangga kecil yang beterbangan saat senja,,
wiru,WIRU,4,2008,melipat bagian tepi kain jarik menjadi lipatan-lipatan kecil memanjang bersusun,Kata Kerja,
nyambat,NYAMBAT,4,2009,minta bantuan,,
tembelek,TEMBELEK,4,2010,tai ayam,Kata Benda,
tingkep,TINGKEP,4,2011,upacara enam bulan umur kehamilan,Kata Benda,
cangkol,CANGKOL,4,2012,"gantung, kait",,
ceket,CEKET,4,2013,menempel dengan kuat,,
cindhil,CINDHIL,4,2014,anak tikus,Kata Benda,
culik,CULIK,4,2015,mengambil sebagian nasi yang sedang dimasak,Kata Kerja,
comot,COMOT,4,2016,mengambil secara acak,Kata Kerja,
unting,UNTING,4,2017,ikat segepok,Kata Kerja,
oceh,OCEH,4,2018,cakap,Kata Kerja,
ruwat,RUWAT,4,2019,sebuah ritual tradisional untuk membuang sial,,
uwan,UWAN,4,2020,uban,Kata Benda,
uger-uger,UGER-UGER,4,2021,kusen,Kata Benda,
walesan,WALESAN,4,2022,gagang pancing,Kata Benda,
pencit,PENCIT,4,2023,mangga muda,Kata Benda,
rosan,ROSAN,4,2024,"tebu, bambu",,Krama
sumet,SUMET,4,2025,"menyalakan, menyulut",,
tumimbal,TUMIMBAL,4,2026,pengulangan,,
cambah,CAMBAH,4,2027,tauge,Kata Benda,
celup,CELUP,4,2028,memasukkan ke dalam cairan,,
warok,WAROK,4,2029,"orang berilmu (daerah Madiun, Ponorogo, Tenggalek dan sekitarnya)",Kata Benda,
wibi,WIBI,4,2030,ibu,Kata Keadaan,
widadara,WIDADARA,4,2031,bidadari laki-laki,Kata Benda,
julungwangi,JULUNGWANGI,4,2032,nama wuku dalam penanggalan jawa,Kata Benda,
gandhes,GANDHES,4,2033,luwes,Kata Sifat,
endas,ENDAS,4,2034,kepala binatang,Kata Benda,
dhalem,DHALEM,4,2035,rumah,,
hastha,HASTHA,4,2036,delapan,Kata Bilangan,
angsul-angsul,ANGSUL-ANGSUL,4,2037,pengembalian,Kata Kerja,Krama
gringsing,GRINGSING,3,2038,jenis kain/tenunan,Kata Benda,
ngobati,NGOBATI,3,2039,mengobati,Kata Kerja,
undur-undur,UNDUR-UNDUR,3,2040,nama serangga,Kata Benda,
doso,DOSO,3,2041,sepuluh,Kata Sifat,Krama
tumben,TUMBEN,3,2042,tidak seperti biasanya (lihat kadingaren),,
bejat,BEJAT,3,2043,rusak,Kata Sifat,
juju,JUJU,3,2044,suap langsung ke dalam paruh,Kata Kerja,
iberé,IBERE,3,2045,terbang,,
umplung,UMPLUNG,3,2046,kaleng,Kata Benda,
jorjoran,JORJORAN,3,2047,bersaing biasanya tidak sehat dan cenderung mengarah ke arah pamer,Kata Sifat,
dhondhong,DHONDHONG,3,2048,nama buah,Kata Benda,
beta,BETA,3,2049,bawa,Kata Kerja,Krama
bubut,BUBUT,3,2050,cabut,Kata Kerja,
germo,GERMO,3,2051,mucikari,Kata Benda,
asuh,ASUH,3,2052,rawat,Kata Kerja,
cangkruk,CANGKRUK,3,2053,duduk-duduk sambil ngrumpi,,
clomètan,CLOMETAN,3,2054,"berteriak tak beraturan/bersahutan, ngomong sembarangan",,
bungkem,BUNGKEM,3,2055,"diam; tidak mau mengatakan apa-apa, membisu",Kata Kerja,
songo,SONGO,3,2056,sembilan,Kata Bilangan,
nyuguhi,NYUGUHI,3,2057,"menjamu, menyuguhkan",,
bronggalan,BRONGGALAN,3,2058,bongkahan,,
gandrik,GANDRIK,3,2059,kata seru mirip 'astaga',,
regudug,REGUDUG,3,2060,bergerak bersamaan,,
gelak,GELAK,3,2061,percepat,Kata Kerja,
gero-gero,GERO-GERO,3,2062,menangis melolong-lolong,Kata Kerja,
ambus,AMBUS,3,2063,endus,Kata Kerja,
ampek,AMPEK,3,2064,"sulit bernafas, sesak (untuk dada), bengek",Kata Keadaan,
ampung,AMPUNG,3,2065,tumpang,Kata Kerja,
andhang,ANDHANG,3,2066,"tangga kayu berkaki empat, perancah",Kata Benda,
badhèk,BADHEK,3,2067,air tapai,,
berak,BERAK,3,2068,genbira,,
bèrèng,BERENG,3,2069,luka di sudut bibir,,
bindheng,BINDHENG,3,2070,sengau,,
blasuk,BLASUK,3,2071,keblasuk; tersesat,,
blesek,BLESEK,3,2072,membenamkan ke dalam tumpukan,Kata Kerja,
